,bop date,eop date,day count,bop FALN price,eop FALN price,bop ANGL price,eop ANGL price,eop ANGL / eop FALN,bop ANGL / FALN moving avg,eop ANGL / FALN moving avg,eop FALN unit price,eop ANGL / eop ANGL,bop ANGL / ANGL moving avg,eop ANGL / ANGL moving avg,eop ANGL unit price,FALN unit price pct diff,ANGL unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,FALN shares per unit,bop FALN shares,eop FALN shares,eop FALN shares bought,eop FALN shares sold,eop FALN shares traded,ANGL shares per unit,bop ANGL shares,eop ANGL shares,eop ANGL shares bought,eop ANGL shares sold,eop ANGL shares traded,FALN daily commission,ANGL daily commission,daily total commissions,FALN cop,FALN pct cop,FALN daily position pnl,ANGL cop,ANGL pct cop,ANGL daily position pnl,daily position pnl,short FALN investment amount,long FALN investment amount,FALN investment amount,daily FALN borrow cost,short ANGL investment amount,long ANGL investment amount,ANGL investment amount,daily ANGL borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
171,2024-09-06,2024-09-09,3,27.06,27.11,29.1,29.18,1.0763555883437845,1.0755561482940004,1.0756056487460601,29.15832718025035,1.0,1.0,1.0,29.18,-0.0007430045321572418,0.0,-0.0007430045321572418,False,False,True,-1,0,3686.0,-3696.0,0.0,3696.0,-0.0,3696.0,3427.0,3436.0,0.0,0.0,3436.0,-3436.0,-18.48,-17.18,-35.66,0.05000000000000071,0.0018460407679322726,-184.80000000000263,0.0799999999999983,0.002745368917192748,274.87999999999414,90.07999999999151,-100013.76,0.0,-100013.76,-8.334480000000001,0.0,99987.6,99987.6,0.0,-26.15999999998894,200001.36,-100013.76,-8.334480000000001,46.08551999999152,-405.6038508333404,-405.6038508333404
172,2024-09-09,2024-09-10,1,27.11,27.06,29.18,29.08,1.074648928307465,1.0756056487460601,1.0755308933609833,29.105888855068386,1.0,1.0,1.0,29.08,0.0008898671924129505,0.0,0.0008898671924129505,False,False,False,0,0,3699.0,0.0,0.0,0.0,-0.0,0.0,3439.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05000000000000071,-0.0018460407679321753,-0.0,-0.10000000000000142,-0.00343289042932103,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-405.6038508333404,-405.6038508333404
173,2024-09-10,2024-09-11,1,27.06,27.1,29.08,29.14,1.0752767527675275,1.0755308933609833,1.0754299065034671,29.14688721008265,1.0,1.0,1.0,29.14,0.00023632108161408987,0.0,0.00023632108161408987,False,False,False,0,0,3691.0,0.0,0.0,0.0,-0.0,0.0,3432.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0400000000000027,0.0014771051430134449,0.0,0.060000000000002274,0.0020611481017403185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-405.6038508333404,-405.6038508333404
174,2024-09-11,2024-09-12,1,27.1,27.14,29.14,29.17,1.0747973470891674,1.0754299065034671,1.0753737187779107,29.1871676625041,1.0,1.0,1.0,29.17,0.0005883651892988383,0.0,0.0005883651892988383,False,False,False,0,0,3687.0,0.0,0.0,0.0,-0.0,0.0,3428.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0014749265210678467,0.0,0.030000000000001137,0.001028983112571219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-405.6038508333404,-405.6038508333404
175,2024-09-12,2024-09-13,1,27.14,27.2,29.17,29.24,1.075,1.0753737187779107,1.0753333062918462,29.25016515075917,1.0,1.0,1.0,29.24,0.0003475849601487875,0.0,0.0003475849601487875,False,False,False,0,0,3678.0,0.0,0.0,0.0,-0.0,0.0,3420.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05999999999999872,0.002208318895228497,0.0,0.06999999999999673,0.0023968510019476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-405.6038508333404,-405.6038508333404
176,2024-09-13,2024-09-16,3,27.2,27.28,29.24,29.28,1.0733137829912023,1.0753333062918462,1.0751855929978666,29.335092595641566,1.0,1.0,1.0,29.28,0.0018798097699834107,0.0,0.0018798097699834107,False,True,False,0,-1,3672.0,0.0,-3672.0,0.0,3672.0,-3672.0,3415.0,0.0,3415.0,3415.0,-0.0,3415.0,-18.36,-17.075,-35.435,0.08000000000000185,0.0029368596733097057,0.0,0.0400000000000027,0.0013670542115330967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.435,-441.0388508333404,-441.0388508333404
177,2024-09-16,2024-09-17,1,27.28,27.3,29.28,29.3,1.0732600732600732,1.0751855929978666,1.075043646531576,29.352566688841762,1.0,1.0,1.0,29.3,0.0017924774953245166,0.0,0.0017924774953245166,False,True,False,-1,-1,3670.0,-3672.0,-3670.0,2.0,-0.0,2.0,3413.0,3415.0,3413.0,0.0,2.0,-2.0,-0.01,-0.01,-0.02,0.019999999999999574,0.0007328692156526977,-73.43999999999843,0.019999999999999574,0.0006828269299107297,68.29999999999855,-5.139999999999887,-100172.16,0.0,-100172.16,-2.78256,0.0,99991.2,99991.2,0.0,-180.9600000000064,200163.36,-100172.16,-2.78256,-7.942559999999887,-448.9814108333403,-448.9814108333403
178,2024-09-17,2024-09-18,1,27.3,27.3,29.3,29.32,1.073992673992674,1.075043646531576,1.0749568007336108,29.348691550312026,1.0,1.0,1.0,29.32,0.000978087352595832,0.0,0.000978087352595832,False,False,False,-1,-1,3667.0,-3670.0,-3667.0,3.0,-0.0,3.0,3411.0,3413.0,3411.0,0.0,2.0,-2.0,-0.015,-0.01,-0.025,0.0,0.0,-0.0,0.019999999999999574,0.0006823609954290869,68.25999999999854,68.25999999999854,-100191.0,0.0,-100191.0,-2.7830833333333334,0.0,100000.90000000001,100000.90000000001,0.0,-190.09999999999127,200191.90000000002,-100191.0,-2.7830833333333334,65.4519166666652,-383.52949416667514,-383.52949416667514
179,2024-09-18,2024-09-19,1,27.3,27.39,29.32,29.41,1.0737495436290616,1.0749568007336108,1.0748832159681614,29.4430667720936,1.0,1.0,1.0,29.41,0.0011237061171729759,0.0,0.0011237061171729759,False,True,False,-1,-1,3655.0,-3667.0,-3655.0,12.0,-0.0,12.0,3400.0,3411.0,3400.0,0.0,11.0,-11.0,-0.06,-0.055,-0.11499999999999999,0.08999999999999986,0.0032912810840727306,-330.02999999999946,0.08999999999999986,0.003064875547452943,306.9899999999995,-23.039999999999964,-100109.1,0.0,-100109.1,-2.7808083333333338,0.0,100010.52,100010.52,0.0,-98.58000000000175,200119.62,-100109.1,-2.7808083333333338,-25.935808333333295,-409.4653025000084,-409.4653025000084
180,2024-09-19,2024-09-20,1,27.39,27.36,29.41,29.38,1.073830409356725,1.0748832159681614,1.0748067275700943,29.408804788888894,1.0,1.0,1.0,29.38,0.000979941378206371,0.0,0.000979941378206371,False,False,False,-1,-1,3659.0,-3655.0,-3659.0,0.0,4.0,-4.0,3404.0,3400.0,3404.0,4.0,-0.0,4.0,-0.02,-0.02,-0.04,-0.030000000000001137,-0.0010958905206371124,109.65000000000416,-0.030000000000001137,-0.0010205818201724551,-102.00000000000387,7.65000000000029,-100110.45,0.0,-100110.45,-2.7808458333333332,0.0,99994.0,99994.0,0.0,-116.44999999999709,200104.45,-100110.45,-2.7808458333333332,4.829154166666957,-404.63614833334145,-404.63614833334145
181,2024-09-20,2024-09-23,3,27.36,27.34,29.38,29.37,1.074250182882224,1.0748067275700943,1.074711289694338,29.38521593176638,1.0,1.0,1.0,29.37,0.0005179431941567493,0.0,0.0005179431941567493,False,False,False,-1,-1,3660.0,-3659.0,-3660.0,0.0,1.0,-1.0,3405.0,3404.0,3405.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,-0.019999999999999574,-0.0007312614585462313,73.17999999999844,-0.00999999999999801,-0.00034042553520250666,-34.03999999999323,39.140000000005216,-100110.23999999999,0.0,-100110.23999999999,-8.342519999999999,0.0,100009.51999999999,100009.51999999999,0.0,-100.72000000000116,200119.75999999998,-100110.23999999999,-8.342519999999999,30.787480000005218,-373.84866833333626,-373.84866833333626
182,2024-09-23,2024-09-24,1,27.34,27.36,29.37,29.38,1.073830409356725,1.074711289694338,1.0746274878785647,29.40410088603709,1.0,1.0,1.0,29.38,0.0008199797912771613,0.0,0.0008199797912771613,False,False,False,-1,-1,3658.0,-3660.0,-3658.0,2.0,-0.0,2.0,3404.0,3405.0,3404.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,0.019999999999999574,0.0007312614585461406,-73.19999999999844,0.00999999999999801,0.0003404255352024402,34.049999999993226,-39.150000000005214,-100064.4,0.0,-100064.4,-2.7795666666666667,0.0,100004.85,100004.85,0.0,-59.54999999998836,200069.25,-100064.4,-2.7795666666666667,-41.94456666667188,-415.79323500000817,-415.79323500000817
183,2024-09-24,2024-09-25,1,27.36,27.31,29.38,29.3,1.0728670816550714,1.0746274878785647,1.0745323520902317,29.3480766939636,1.0,1.0,1.0,29.3,0.0016394980856223162,0.0,0.0016394980856223162,False,True,False,-1,-1,3668.0,-3658.0,-3668.0,0.0,10.0,-10.0,3413.0,3404.0,3413.0,9.0,-0.0,9.0,-0.05,-0.045,-0.095,-0.05000000000000071,-0.0018291572687361242,182.9000000000026,-0.0799999999999983,-0.002726654722709577,-272.3199999999942,-89.4199999999916,-100082.88,0.0,-100082.88,-2.7800800000000003,0.0,100009.51999999999,100009.51999999999,0.0,-73.36000000001513,200092.4,-100082.88,-2.7800800000000003,-92.2950799999916,-508.08831499999974,-508.08831499999974
184,2024-09-25,2024-09-26,1,27.31,27.34,29.3,29.32,1.0724213606437454,1.0745323520902317,1.0743540840840569,29.377714506146933,1.0,1.0,1.0,29.32,0.0019664998963451735,0.0,0.0019664998963451735,False,True,False,-1,-1,3665.0,-3668.0,-3665.0,3.0,-0.0,3.0,3411.0,3413.0,3411.0,0.0,2.0,-2.0,-0.015,-0.01,-0.025,0.030000000000001137,0.0010978958101898612,-110.04000000000417,0.019999999999999574,0.0006823609954290869,68.25999999999854,-41.78000000000563,-100173.08,0.0,-100173.08,-2.782585555555556,0.0,100000.90000000001,100000.90000000001,0.0,-172.17999999999302,200173.98,-100173.08,-2.782585555555556,-44.58758555556118,-552.6759005555609,-552.6759005555609
185,2024-09-26,2024-09-27,1,27.34,27.41,29.32,29.42,1.0733309011309742,1.0743540840840569,1.0742793832873065,29.448045444744,1.0,1.0,1.0,29.42,0.0009528241222866002,0.0,0.0009528241222866002,False,False,False,-1,-1,3652.0,-3665.0,-3652.0,13.0,-0.0,13.0,3399.0,3411.0,3399.0,0.0,12.0,-12.0,-0.065,-0.06,-0.125,0.07000000000000028,0.0025570790188910093,-256.55000000000103,0.10000000000000142,0.003404838154840697,341.10000000000485,84.55000000000382,-100201.1,0.0,-100201.1,-2.783363888888889,0.0,100010.52,100010.52,0.0,-190.58000000000175,200211.62,-100201.1,-2.783363888888889,81.64163611111493,-471.03426444444597,-471.03426444444597
186,2024-09-27,2024-09-30,3,27.41,27.34,29.42,29.41,1.0757132406730066,1.0742793832873065,1.0743224199522252,29.370798339074963,1.0,1.0,1.0,29.41,-0.0013338255976329389,0.0,-0.0013338255976329389,True,False,True,-1,0,3653.0,-3652.0,0.0,3652.0,-0.0,3652.0,3400.0,3399.0,0.0,0.0,3399.0,-3399.0,-18.26,-16.995,-35.255,-0.07000000000000028,-0.0025570790188909217,255.64000000000104,-0.010000000000001563,-0.0003399626073878468,-33.99000000000531,221.6499999999957,-100101.32,0.0,-100101.32,-8.341776666666666,0.0,99998.58,99998.58,0.0,-102.74000000000524,200099.90000000002,-100101.32,-8.341776666666666,178.05322333332904,-292.98104111111695,-292.98104111111695
187,2024-09-30,2024-10-01,1,27.34,27.26,29.41,29.27,1.073734409391049,1.0743224199522252,1.0742558888424392,29.28602916789766,1.0,1.0,1.0,29.27,0.0005474813960513834,0.0,0.0005474813960513834,False,False,False,0,0,3670.0,0.0,0.0,0.0,-0.0,0.0,3416.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0799999999999983,-0.0029304050274168883,-0.0,-0.14000000000000057,-0.004771651862109189,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
188,2024-10-01,2024-10-02,1,27.26,27.25,29.27,29.25,1.073394495412844,1.0742558888424392,1.074146436139943,29.27347297095647,1.0,1.0,1.0,29.25,0.0008021729068205095,0.0,0.0008021729068205095,False,False,False,0,0,3673.0,0.0,0.0,0.0,-0.0,0.0,3419.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.010000000000001563,-0.0003669051591335644,-0.0,-0.019999999999999574,-0.0006835270259289826,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
189,2024-10-02,2024-10-03,1,27.25,27.17,29.25,29.18,1.0739786529260213,1.074146436139943,1.074156693020844,29.184558669922257,1.0,1.0,1.0,29.18,0.00015621363496661237,0.0,0.00015621363496661237,False,False,False,0,0,3681.0,0.0,0.0,0.0,-0.0,0.0,3427.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0799999999999983,-0.002940097670996665,-0.0,-0.07000000000000028,-0.002396030583225971,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
190,2024-10-03,2024-10-04,1,27.17,27.15,29.18,29.14,1.0732965009208104,1.074156693020844,1.0740521167365076,29.163354215515913,1.0,1.0,1.0,29.14,0.0008011277251273089,0.0,0.0008011277251273089,False,False,False,0,0,3687.0,0.0,0.0,0.0,-0.0,0.0,3432.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.0007363770583120251,-0.0,-0.03999999999999915,-0.0013717423275807702,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
191,2024-10-04,2024-10-07,3,27.15,27.01,29.14,29.03,1.0747871158830062,1.0740521167365076,1.0739736931134687,29.010147673053073,1.0,1.0,1.0,29.03,-0.0006840894972550136,0.0,-0.0006840894972550136,False,False,True,0,0,3700.0,0.0,0.0,0.0,-0.0,0.0,3445.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.13999999999999702,-0.005169878575420181,-0.0,-0.10999999999999943,-0.003782022730520261,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
192,2024-10-07,2024-10-08,1,27.01,27.06,29.03,29.07,1.074279379157428,1.0739736931134687,1.073955215655967,29.061728135650462,1.0,1.0,1.0,29.07,-0.0002845903492173907,0.0,-0.0002845903492173907,False,False,True,0,0,3694.0,0.0,0.0,0.0,-0.0,0.0,3440.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04999999999999716,0.0018494549381177048,0.0,0.03999999999999915,0.001376936534245917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
193,2024-10-08,2024-10-09,1,27.06,27.06,29.07,29.06,1.073909830007391,1.073955215655967,1.0738868695179602,29.061228135650467,1.0,1.0,1.0,29.06,4.2261173414462736e-05,0.0,4.2261173414462736e-05,False,False,False,0,0,3695.0,0.0,0.0,0.0,-0.0,0.0,3441.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.010000000000001563,-0.00034405642864772623,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
194,2024-10-09,2024-10-10,1,27.06,27.04,29.06,29.05,1.0743343195266273,1.0738868695179602,1.073863718139833,29.037900951765643,1.0,1.0,1.0,29.05,-0.00041657722902992226,0.0,-0.00041657722902992226,False,False,True,0,0,3696.0,0.0,0.0,0.0,-0.0,0.0,3442.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0007393715678786329,-0.0,-0.00999999999999801,-0.0003441748442165274,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
195,2024-10-10,2024-10-11,1,27.04,27.07,29.05,29.09,1.0746213520502401,1.073863718139833,1.073844785742345,29.069490850045277,1.0,1.0,1.0,29.09,-0.0007052727080339019,0.0,-0.0007052727080339019,False,False,True,0,0,3692.0,0.0,0.0,0.0,-0.0,0.0,3438.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0011088524514465206,0.0,0.03999999999999915,0.0013759892091900082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
196,2024-10-11,2024-10-14,3,27.07,27.11,29.09,29.13,1.0745112504610845,1.073844785742345,1.0739046591158392,29.111932141474973,1.0,1.0,1.0,29.13,-0.0006204416110625077,0.0,-0.0006204416110625077,False,False,True,0,0,3687.0,0.0,0.0,0.0,-0.0,0.0,3433.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0014765598843642133,0.0,0.03999999999999915,0.0013740984642328763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
197,2024-10-14,2024-10-15,1,27.11,27.15,29.13,29.13,1.07292817679558,1.0739046591158392,1.0738880642926145,29.156511494995033,1.0,1.0,1.0,29.13,0.0009096957818654772,0.0,0.0009096957818654772,False,False,False,0,0,3687.0,0.0,0.0,0.0,-0.0,0.0,3433.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.00147438286937033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
198,2024-10-15,2024-10-16,1,27.15,27.21,29.13,29.21,1.073502388827637,1.0738880642926145,1.0738635500343627,29.220494229402043,1.0,1.0,1.0,29.21,0.000359203859329894,0.0,0.000359203859329894,False,False,False,0,0,3676.0,0.0,0.0,0.0,-0.0,0.0,3423.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.060000000000002274,0.00220750641521052,0.0,0.08000000000000185,0.002742545428306376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
199,2024-10-16,2024-10-17,1,27.21,27.16,29.21,29.15,1.0732695139911634,1.0738635500343627,1.0738395485524677,29.166134018933292,1.0,1.0,1.0,29.15,0.0005533295242001649,0.0,0.0005533295242001649,False,False,False,0,0,3684.0,0.0,0.0,0.0,-0.0,0.0,3431.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05000000000000071,-0.0018392501046596214,-0.0,-0.060000000000002274,-0.002056203603148343,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
200,2024-10-17,2024-10-18,1,27.16,27.2,29.15,29.22,1.074264705882353,1.0738395485524677,1.0738612633787492,29.20843572062712,1.0,1.0,1.0,29.22,-0.0003958442282856391,0.0,-0.0003958442282856391,False,False,True,0,0,3675.0,0.0,0.0,0.0,-0.0,0.0,3422.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0014716706114562507,0.0,0.07000000000000028,0.0023984935260520585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
201,2024-10-18,2024-10-21,3,27.2,27.08,29.22,29.08,1.0738552437223043,1.0738612633787492,1.073841516420753,29.080163012296527,1.0,1.0,1.0,29.08,5.60563410029441e-06,0.0,5.60563410029441e-06,False,False,False,0,0,3693.0,0.0,0.0,0.0,-0.0,0.0,3439.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.120000000000001,-0.004421525257877374,-0.0,-0.14000000000000057,-0.004802753657234859,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
202,2024-10-21,2024-10-22,1,27.08,27.06,29.08,29.05,1.0735402808573542,1.073841516420753,1.0738270099957845,29.05815143434558,1.0,1.0,1.0,29.05,0.0002805607887305998,0.0,0.0002805607887305998,False,False,False,0,0,3696.0,0.0,0.0,0.0,-0.0,0.0,3442.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0007388253014322039,-0.0,-0.029999999999997584,-0.0010321693673983512,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
203,2024-10-22,2024-10-23,1,27.06,26.95,29.05,28.95,1.0742115027829313,1.0738270099957845,1.0738942310521777,28.939637919386392,1.0,1.0,1.0,28.95,-0.0003579943180403101,0.0,-0.0003579943180403101,False,False,True,0,0,3709.0,0.0,0.0,0.0,-0.0,0.0,3454.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.004073325387635786,-0.0,-0.10000000000000142,-0.003448279278916044,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
204,2024-10-23,2024-10-24,1,26.95,27.03,28.95,29.02,1.073621901590825,1.0738942310521777,1.0739542580995314,29.027361065340365,1.0,1.0,1.0,29.02,0.00025362273993939264,0.0,0.00025362273993939264,False,False,False,0,0,3701.0,0.0,0.0,0.0,-0.0,0.0,3446.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08000000000000185,0.0029640629333501727,0.0,0.07000000000000028,0.00241504343703765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
205,2024-10-24,2024-10-25,1,27.03,27.01,29.02,29.0,1.0736764161421695,1.0739542580995314,1.0739715338500913,29.007504511268344,1.0,1.0,1.0,29.0,0.00025874277383379425,0.0,0.00025874277383379425,False,False,False,0,0,3703.0,0.0,0.0,0.0,-0.0,0.0,3448.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0007401924838319668,-0.0,-0.019999999999999574,-0.0006894174695677704,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.98104111111695,-292.98104111111695
206,2024-10-25,2024-10-28,3,27.01,27.08,29.0,29.04,1.0723781388478582,1.0739715338500913,1.0738047787588338,29.08314913666047,1.0,1.0,1.0,29.04,0.0014847490278202611,0.0,0.0014847490278202611,False,True,False,0,-1,3699.0,0.0,-3699.0,0.0,3699.0,-3699.0,3444.0,0.0,3444.0,3444.0,-0.0,3444.0,-18.495,-17.22,-35.715,0.06999999999999673,0.0025882802395498514,0.0,0.03999999999999915,0.0013783599701213596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.715,-328.696041111117,-328.696041111117
207,2024-10-28,2024-10-29,1,27.08,27.11,29.04,29.05,1.0715603098487643,1.0738047787588338,1.0736960737817198,29.110847552151984,1.0,1.0,1.0,29.05,0.0020923895339424133,0.0,0.0020923895339424133,False,True,False,-1,-1,3696.0,-3699.0,-3696.0,3.0,-0.0,3.0,3442.0,3444.0,3442.0,0.0,2.0,-2.0,-0.015,-0.01,-0.025,0.030000000000001137,0.0011072154664999356,-110.9700000000042,0.010000000000001563,0.00034429334132488504,34.440000000005384,-76.52999999999882,-100168.92,0.0,-100168.92,-2.78247,0.0,100013.76,100013.76,0.0,-155.1600000000035,200182.68,-100168.92,-2.78247,-79.33746999999883,-408.0335111111158,-408.0335111111158
208,2024-10-29,2024-10-30,1,27.11,26.95,29.05,28.95,1.0742115027829313,1.0736960737817198,1.073736924150224,28.936109188417348,1.0,1.0,1.0,28.95,-0.0004799359308835054,0.0,-0.0004799359308835054,False,False,True,-1,0,3709.0,-3696.0,0.0,3696.0,-0.0,3696.0,3454.0,3442.0,0.0,0.0,3442.0,-3442.0,-18.48,-17.21,-35.69,-0.16000000000000014,-0.005919366155567946,591.3600000000006,-0.10000000000000142,-0.003448279278916044,-344.2000000000049,247.1599999999957,-100198.56,0.0,-100198.56,-2.7832933333333334,0.0,99990.1,99990.1,0.0,-208.45999999999185,200188.66,-100198.56,-2.7832933333333334,208.68670666666236,-199.34680444445343,-199.34680444445343
209,2024-10-30,2024-10-31,1,26.95,26.89,28.95,28.87,1.0736333209371514,1.073736924150224,1.0737196575507804,28.872785890399523,1.0,1.0,1.0,28.87,9.649310675696262e-05,0.0,9.649310675696262e-05,True,False,False,0,0,3719.0,0.0,0.0,0.0,-0.0,0.0,3464.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05999999999999872,-0.002228827074232765,-0.0,-0.0799999999999983,-0.0027672103441604297,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-199.34680444445343,-199.34680444445343
210,2024-10-31,2024-11-01,1,26.89,26.7,28.87,28.66,1.0734082397003746,1.0737196575507804,1.0737252444897587,28.668314856605836,1.0,1.0,1.0,28.66,0.0002900785304762336,0.0,0.0002900785304762336,False,False,False,0,0,3746.0,0.0,0.0,0.0,-0.0,0.0,3489.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.19000000000000128,-0.00709090487456954,-0.0,-0.21000000000000085,-0.00730057127481796,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-199.34680444445343,-199.34680444445343
211,2024-11-01,2024-11-04,3,26.7,26.8,28.66,28.75,1.0727611940298507,1.0737252444897587,1.0736239483971008,28.775836552325533,1.0,1.0,1.0,28.75,0.0008982591340243452,0.0,0.0008982591340243452,False,False,False,0,0,3734.0,0.0,0.0,0.0,-0.0,0.0,3478.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.003738322110607158,0.0,0.08999999999999986,0.003135344843333704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-199.34680444445343,-199.34680444445343
