date,AGG,ANGL,BND,BNDX,BWX,CMF,CORP,CWB,EMB,EMLC,FALN,HYG,HYLB,IAGG,ICVT,IGLB,IGOV,IUSB,JNK,LQD,MBB,MUB,PCY,PFF,PFFD,SCHH,SCHQ,SCHZ,SCYB,SPAB,SPBO,SPHY,SPLB,SPMB,SPTL,TFI,TLT,USHY,USIG,USRT,VCLT,VGLT,VMBS,VTC,VTEB,VTEC,VWOB
2/28/2025,99.25,29.07,73.66,49.5,21.67,57.46,97.32,79.14,92.03,23.66,27.14,80.13,36.72,50.43,86.28,51.21,38.86,46.25,97.12,109.61,94.08,107.68,20.69,31.85,19.86,22.08,33.15,23.26,26.54,25.62,29.28,23.84,23.02,22.14,27.59,46.22,92.43,37.45,51.43,59.93,77.31,58.32,46.49,77.39,50.66,100.47,65.14
3/3/2025,99.16,28.89,73.61,49.33,21.76,57.26,97.19,78.09,91.45,23.64,26.92,79.59,36.46,50.32,85.36,51.16,39.09,46.17,96.38,109.54,93.89,107.31,20.6,31.54,19.7,22.24,33.22,23.24,26.34,25.59,29.21,23.66,23.02,22.1,27.64,46.05,92.57,37.15,51.33,60.29,77.39,58.43,46.41,77.19,50.46,100.23,64.77
3/4/2025,98.91,28.88,73.4,48.93,21.83,57.11,96.96,77.83,91.31,23.78,26.95,79.58,36.46,50.05,85.12,50.85,39.15,46.07,96.27,109.18,93.61,106.96,20.53,31.32,19.56,21.98,32.86,23.17,26.33,25.52,29.14,23.63,22.86,22,27.35,45.95,91.43,37.14,51.23,59.49,76.86,57.82,46.24,77.08,50.3,99.98,64.59
3/5/2025,98.57,28.95,73.14,48.61,21.9,57.07,96.66,78.68,91.28,24.04,26.96,79.62,36.49,49.86,86.08,50.64,39.5,45.92,96.31,108.83,93.22,106.81,20.52,31.34,19.58,22.18,32.61,23.1,26.26,25.43,29.06,23.65,22.77,21.93,27.15,45.95,90.7,37.15,51.08,60.15,76.54,57.34,46.09,76.83,50.23,99.92,64.54
3/6/2025,98.47,28.81,73.08,48.49,21.91,56.9,96.47,77.57,90.74,24.02,26.87,79.32,36.33,49.77,84.84,50.36,39.41,45.86,95.97,108.49,93.2,106.46,20.33,31.22,19.5,21.67,32.51,23.06,26.24,25.41,28.99,23.56,22.64,21.94,27.08,45.76,90.4,37.01,50.95,58.51,76.13,57.19,46.08,76.65,50.09,99.49,64.24
3/7/2025,98.35,29.02,73,48.49,21.92,56.91,96.31,77.55,90.99,24.03,26.99,79.45,36.41,49.72,84.75,50.24,39.42,45.83,96.11,108.32,93.13,106.41,20.39,31.07,19.42,21.83,32.42,23.03,26.27,25.38,28.95,23.61,22.59,21.9,26.98,45.69,90.11,37.09,50.9,58.8,75.96,57.02,46.02,76.53,50.07,99.58,64.35
3/10/2025,98.82,29.03,73.34,48.5,21.9,56.97,96.68,75.99,90.87,23.86,26.98,79.15,36.27,49.76,83.18,50.44,39.43,46.01,95.74,108.69,93.63,106.51,20.37,30.87,19.31,21.61,32.75,23.15,26.17,25.5,29.04,23.52,22.67,22.02,27.25,45.77,91.05,36.94,51.05,58.14,76.25,57.6,46.27,76.79,50.13,99.62,64.37
3/11/2025,98.47,28.89,73.06,48.33,21.94,56.83,96.19,76.31,90.69,24,26.87,78.87,36.12,49.59,83.4,49.99,39.63,45.85,95.31,107.98,93.27,106.19,20.32,30.87,19.25,21.37,32.52,23.06,26.1,25.4,28.88,23.42,22.46,21.96,27.05,45.61,90.4,36.8,50.79,57.5,75.55,57.22,46.09,76.39,49.95,99.51,64.23
3/12/2025,98.18,28.92,72.91,48.41,21.91,56.66,95.93,76.55,90.67,23.98,26.86,78.96,36.14,49.64,83.67,49.75,39.56,45.75,95.4,107.66,93.09,105.74,20.28,31,19.32,21.25,32.35,23.01,26.12,25.35,28.78,23.44,22.36,21.88,26.91,45.45,89.86,36.78,50.65,57.28,75.24,56.89,46,76.17,49.77,99.17,64.23
3/13/2025,98.48,28.79,73.13,48.48,21.91,56.58,96.21,76.02,90.63,24.01,26.76,78.52,35.96,49.7,83.22,50.02,39.47,45.86,94.86,108,93.28,105.81,20.27,30.92,19.31,20.88,32.61,23.06,25.98,25.42,28.87,23.32,22.48,21.92,27.13,45.37,90.65,36.63,50.78,56.07,75.57,57.35,46.14,76.41,49.73,99.06,64.14
3/14/2025,98.28,28.89,72.95,48.46,21.91,56.55,96.09,77.21,90.72,24.06,26.83,78.88,36.14,49.69,84.35,49.99,39.42,45.77,95.33,107.95,93,105.86,20.3,31.12,19.43,21.28,32.44,23.03,26.08,25.37,28.85,23.43,22.47,21.89,27,45.31,90.17,36.81,50.76,57.06,75.57,57.06,45.98,76.36,49.76,98.98,64.17
